,display_title,mpaa_rating,critics_pick,byline,headline,summary_short,publication_date,opening_date,date_updated,link,multimedia
546,Triple Threat,R,0,BEN KENIGSBERG,"‘Triple Threat’ Review: Fighting, Fighting and More Fighting","In a movie that stars Tony Jaa, Iko Uwais and Tiger Chen, the gaps in the plot may not really matter.",2019-03-21,,2019-03-29 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/21/movies/triple-threat-review.html', 'suggested_link_text': 'Read the New York Times Review of Triple Threat'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/22/arts/21triplethreat/21triplethreat-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
547,Sunset,R,0,GLENN KENNY,‘Sunset’ Review: Discovering a Dark Past and a Cataclysmic Future,"In his second feature, the director Laszlo Nemes (“Son of Saul”) applies his near-subjective cinematic style to pre-World War I Budapest.",2019-03-21,2019-03-22,2019-04-19 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/21/movies/sunset-review.html', 'suggested_link_text': 'Read the New York Times Review of Sunset'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/18/arts/sunset1/sunset1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
548,Hotel Mumbai,R,0,BEN KENIGSBERG,‘Hotel Mumbai’ Review: Terrorism as Popcorn Movie?,The film re-creates the November 2008 terrorist attacks in Mumbai through the eyes of a sprawling international ensemble.,2019-03-21,2019-03-22,2019-04-21 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/21/movies/hotel-mumbai-review.html', 'suggested_link_text': 'Read the New York Times Review of Hotel Mumbai'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/22/arts/22hotel1/hotel1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
549,Out of Blue,,0,GLENN KENNY,‘Out of Blue’ Review: Seeking a Suspect in a Suspect Adaptation,"Based on the Martin Amis murder mystery “Night Train,” the movie retains several of its central characters but very little else.",2019-03-21,2019-03-22,2019-03-29 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/21/movies/out-of-blue-review.html', 'suggested_link_text': 'Read the New York Times Review of Out of Blue'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/22/arts/21outofblue/21outofblue-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
550,Ramen Shop,,0,BEN KENIGSBERG,‘Ramen Shop’ Review: A Search for Family and Good Soup,"This film demonstrates the power of delicious cuisine to spice up an otherwise straightforward, sentimental film.",2019-03-21,2019-03-22,2019-04-12 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/21/movies/ramen-shop-review.html', 'suggested_link_text': 'Read the New York Times Review of Ramen Shop'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/20/arts/ramen1/merlin_152238174_1a266208-fc5a-4d3b-9cc2-1d0209517c10-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
551,Us,R,1,MANOHLA DARGIS,‘Us’ Review: Jordan Peele’s Creepy Latest Turns a Funhouse Mirror on Us,The director of “Get Out” returns with a horror movie about a family terrorized by weird doubles. A dazzling Lupita Nyong’o heads up the terrific cast.,2019-03-20,2019-03-22,2019-04-20 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/20/movies/us-movie-review.html', 'suggested_link_text': 'Read the New York Times Review of Us'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/22/arts/22US-Cover/22US-Cover-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
552,Dragged Across Concrete,R,0,MANOHLA DARGIS,‘Dragged Across Concrete’ Review: The Evil That Men Do (Repeatedly),"This neo-exploitation potboiler about brutal men on both sides of the law stars Mel Gibson and Vince Vaughn, and traffics in sordid, ugly shocks.",2019-03-20,2019-03-22,2019-03-29 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/20/movies/dragged-across-concrete-review.html', 'suggested_link_text': 'Read the New York Times Review of Dragged Across Concrete'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/20/arts/20draggedacross-1/20draggedacross-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
553,Buddy,,1,Wesley Morris,‘Buddy’ Review: Who’s a Good Pup? This Pack of Lifesavers,The director Heddy Honigmann uses her documentary skills — and her humanity — to illuminate the relationships between service animals and their people.,2019-03-19,2019-03-20,2019-04-12 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/19/movies/buddy-review.html', 'suggested_link_text': 'Read the New York Times Review of Buddy'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/20/arts/19buddypix/merlin_152237916_fb04f316-29b6-41d0-a36f-34fabe3d9a4e-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
554,Girl,R,0,CHRIS VOGNAR,‘Girl’ Review: A Transgender Portrait of Uncommon Depth,This divisive film about a young dancer wisely disposes of “will they find out?” questions in favor of psychological depth and verisimilitude.,2019-03-15,2019-03-15,2019-03-15 12:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/15/movies/girl-review.html', 'suggested_link_text': 'Read the New York Times Review of Girl'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/15/arts/15girl/15girl-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
555,The Eyes of Orson Welles,,1,GLENN KENNY,‘The Eyes of Orson Welles’ Review: An Idiosyncratic Look at an Enigmatic Master,"With an unapologetically personal approach, Mark Cousins finds new things to say about a filmmaker whose work has already prompted volumes.",2019-03-14,2019-03-15,2019-03-29 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/the-eyes-of-orson-welles-review.html', 'suggested_link_text': 'Read the New York Times Review of The Eyes of Orson Welles'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/15/arts/15eyesoforson-print/14eyesoforson-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
556,Knife+Heart,,1,GLENN KENNY,‘Knife + Heart’ Review: Gay Porn and Murder in ’70s Paris,"The film, directed by Yann Gonzalez, is a not-quite-nostalgic evocation of dangerous gay living in the pre-AIDS era.",2019-03-14,2019-03-15,2019-04-07 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/knife-and-heart-review.html', 'suggested_link_text': 'Read the New York Times Review of Knife+Heart'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/14/arts/14knifeandheart/14knifeandheart-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
557,The Juniper Tree,,1,GLENN KENNY,‘The Juniper Tree’ Review: A Young Björk Enchants in Her Film Acting Debut,"Nietzchka Keene wrote, directed and edited the movie, which was adapted from a Brothers Grimm tale.",2019-03-14,,2019-04-05 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/the-juniper-tree-review.html', 'suggested_link_text': 'Read the New York Times Review of The Juniper Tree'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/15/arts/15thejunipertree-print/14thejunipertree-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
558,The Highwaymen,R,0,A.O. SCOTT,‘The Highwaymen’ Review: Grumpy Old Men on the Trail of Glamorous Killers,"Bonnie and Clyde’s story is retold from the point of view of their executioners, played by Kevin Costner and Woody Harrelson.",2019-03-14,2019-03-29,2019-03-29 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/the-highwaymen-review.html', 'suggested_link_text': 'Read the New York Times Review of The Highwaymen'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/15/arts/15thehighwaymen-print1/15thehighwaymen-print1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
559,The Mustang,R,0,MANOHLA DARGIS,‘The Mustang’ Review: Where the Wild Things Roam. And Sometimes Break Out.,"This film is a seductively heartfelt melodrama about a violent inmate and a wild horse, brought together in a rehabilitation program to gentle each other.",2019-03-14,2019-03-15,2019-04-14 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/the-mustang-review.html', 'suggested_link_text': 'Read the New York Times Review of The Mustang'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/15/arts/15mustang-1/15mustang-1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
560,Five Feet Apart,PG-13,0,BEN KENIGSBERG,‘Five Feet Apart’ Review: Ailing Teenagers Live Dangerously for Love,Haley Lu Richardson and Cole Sprouse navigate the rules of attraction and of a hospital in this film about living with cystic fibrosis.,2019-03-14,2019-03-15,2019-04-14 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/five-feet-apart-review.html', 'suggested_link_text': 'Read the New York Times Review of Five Feet Apart'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/14/arts/14fivefeetapart/merlin_151806072_a3d01c8d-3a46-4db1-a1b5-0e58bf599855-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
561,Wonder Park,PG,0,TEO BUGBEE,‘Wonder Park’ Review: An Animated Amusement Park Adventure Stalls Visually,"In “Wonder Park,” a child’s imagination powers an amusement park. Unfortunately, the movie falls shy of providing the same sensory thrill ride.",2019-03-14,2019-03-15,2019-04-14 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/wonder-park-review.html', 'suggested_link_text': 'Read the New York Times Review of Wonder Park'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/13/arts/wonderpark1/wonderpark1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
562,The Hummingbird Project,R,0,BEN KENIGSBERG,‘The Hummingbird Project’ Review: They’re Running Cable and Chasing Money,"Jesse Eisenberg and Alexander Skarsgard star in this thriller, set at the intersection of technology and high finance.",2019-03-14,2019-03-15,2019-04-05 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/the-hummingbird-project-review.html', 'suggested_link_text': 'Read the New York Times Review of The Hummingbird Project'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/14/arts/14thehummingbird/14thehummingbird-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
563,Iceman,,0,JEANNETTE CATSOULIS,‘Iceman’ Review: Retribution in the Neolithic Age,Felix Randau’s elemental drama reconstructs the possible last days of Europe’s best-preserved mummy with wide-screen pizazz.,2019-03-14,2019-03-15,2019-03-22 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/the-iceman-review.html', 'suggested_link_text': 'Read the New York Times Review of Iceman'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/13/arts/iceman1/iceman1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
564,Combat Obscura,,0,BEN KENIGSBERG,‘Combat Obscura’ Review: Afghanistan Uncensored,"This movie was directed and shot by an American Marine and his comrades in Afghanistan, and it presents a patchwork picture of a confusing war.",2019-03-14,2019-03-15,2019-03-22 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/combat-obscura-review.html', 'suggested_link_text': 'Read the New York Times Review of Combat Obscura'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/15/arts/15COMBATOBSCURAPIX/15COMBATOBSCURAPIX-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
565,The Aftermath,R,0,JEANNETTE CATSOULIS,‘The Aftermath’ Review: Illicit Passion in Postwar Hamburg,"Keira Knightley, Alexander Skarsgard and Jason Clarke star in this stagy drama directed by James Kent based on Rhidian Brook’s 2013 novel.",2019-03-14,2019-03-15,2019-04-14 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/the-aftermath-review.html', 'suggested_link_text': 'Read the New York Times Review of The Aftermath'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/15/arts/15theaftermath1/15theaftermath1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
566,Yardie,,0,JEANNETTE CATSOULIS,‘Yardie’ Review: A Gangland Thriller with a Shot of Reggae,"Set in Jamaica and London, Idris Elba’s big-screen directing debut lacks a focused screenplay and a comprehensible lead character.",2019-03-14,,2019-03-22 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/14/movies/yardie-review.html', 'suggested_link_text': 'Read the New York Times Review of Yardie'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/13/arts/yardie1/yardie1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
567,Ash Is Purest White,,1,A.O. SCOTT,‘Ash Is Purest White’ Review: Love Smolders and Crime Pays in a Changing China,"In Jia Zhangke’s enthralling new feature, Zhao Tao and Liao Fan portray an underworld power couple at the mercy of time and fate.",2019-03-13,2019-03-15,2019-04-13 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/13/movies/ash-is-purest-white-review.html', 'suggested_link_text': 'Read the New York Times Review of Ash Is Purest White'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/15/arts/13ASHISPUREST-1/merlin_151805493_7787d461-43d1-49d7-be26-a69e97b02cfb-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
568,Rezo,,0,BEN KENIGSBERG,"‘Rezo’ Review: The Life of an Artist, From His Own Hand",This Russian-language feature combines documentary and animation to tell the story of the director’s father.,2019-03-12,,2019-03-20 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/12/movies/rezo-review.html', 'suggested_link_text': 'Read the New York Times Review of Rezo'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/12/arts/12rezo/12rezo-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
569,Lady J,,0,HELEN T. VERONGOS,‘Lady J’ Review: The Aristocratic Art of Getting Even,"The Marquis des Arcis is a serial womanizer, but how does he do it? What he lacks in sartorial finesse he doesn’t make up for in charm.",2019-03-08,,2019-03-08 22:16:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/08/movies/lady-j-review.html', 'suggested_link_text': 'Read the New York Times Review of Lady J'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/08/arts/08ladyj/merlin_151713903_f59cffc4-ee85-4b1b-a9d5-d9d2023e477b-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
570,Juanita,,0,CANDICE FREDERICK,‘Juanita’ Review: A Heartfelt Rallying Cry for Black Women Sabbaticals,The film is a testament to how necessary and urgent it is for black women to embark on purely selfish adventures in order to rediscover themselves.,2019-03-08,2019-03-08,2019-03-08 13:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/08/movies/juanita-review.html', 'suggested_link_text': 'Read the New York Times Review of Juanita'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/08/arts/08juanita/merlin_151706769_17b4f205-4a4b-4602-80ba-1c5bb7687ee1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
571,Gloria Bell,R,1,MANOHLA DARGIS,‘Gloria Bell’ Review: Love Is in the Air for a Transcendent Julianne Moore,The Chilean writer-director Sebastián Lelio finds a perfect partner in Moore for this fantastic remake of his 2013 movie “Gloria.”,2019-03-07,2019-03-08,2019-04-07 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/07/movies/gloria-bell-review.html', 'suggested_link_text': 'Read the New York Times Review of Gloria Bell'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/08/arts/08gloriabell-print-1/08gloriabell-print-1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
572,Babylon,,1,WESLEY MORRIS,‘Babylon’ Review: A Clear View of Black Londoners When Few Films Saw Them,"This 1980 movie is just now being released in the United States, and it serves as a scrapbook of a particularly harsh moment in time.",2019-03-07,2019-03-08,2019-04-07 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/07/movies/babylon-review.html', 'suggested_link_text': 'Read the New York Times Review of Babylon'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/08/arts/08babylon-print/08babylon-print-mediumThreeByTwo210-v3.jpg', 'height': 140, 'width': 210}"
573,3 Faces,,1,MANOHLA DARGIS,"‘3 Faces’ Review: On the Road in Iran (and Off It, Too)","In this pleasurably intelligent movie, Jafar Panahi explores the divide between fiction and documentary, past and present.",2019-03-07,2019-03-08,2019-04-07 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/07/movies/3-faces-review.html', 'suggested_link_text': 'Read the New York Times Review of 3 Faces'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/08/arts/08threefaces-1/00threefaces-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
574,Island of the Hungry Ghosts,,1,JEANNETTE CATSOULIS,‘Island of the Hungry Ghosts’ Review: Migration and Trauma on Christmas Island,"In Gabrielle Brady’s moving documentary, asylum seekers on Australia’s Christmas Island are viewed through the eyes of a compassionate trauma counselor.",2019-03-07,2019-03-08,2019-03-18 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/07/movies/island-of-the-hungry-ghosts-review.html', 'suggested_link_text': 'Read the New York Times Review of Island of the Hungry Ghosts'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/05/arts/island1/island1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
575,I'm Not Here,,0,BEN KENIGSBERG,‘I’m Not Here’ Review: J.K. Simmons Stars in a Superficial Study of Regret,"A fragmentary structure and allusions to quantum entanglement are meant to add complexity, but it all comes across as a gimmick.",2019-03-07,2019-03-08,2019-03-15 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/07/movies/im-not-here-review.html', 'suggested_link_text': ""Read the New York Times Review of I'm Not Here""}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/08/arts/08imnothere-print/08imnothere-print-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
576,The Kid,R,0,JEANNETTE CATSOULIS,‘The Kid’ Review: A Wild West Showdown Spurs a Coming-of-Age Dilemma,"Vincent D’Onofrio’s film, structured around a showdown between Billy the Kid and Pat Garrett, suffers from a fuzzy screenplay.",2019-03-07,2019-03-08,2019-03-21 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/07/movies/the-kid-review.html', 'suggested_link_text': 'Read the New York Times Review of The Kid'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/08/arts/08thekid1/thekid1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
577,Ferrante Fever,,0,JENNIFER SZALAI,‘Ferrante Fever’ Review: A Bland Tribute to the Enigmatic Writer,The film is an anodyne fan flick that casts only furtive glances in the writer Elena Ferrante’s direction.,2019-03-07,2019-03-08,2019-03-22 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/07/movies/ferrante-fever-review.html', 'suggested_link_text': 'Read the New York Times Review of Ferrante Fever'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/05/arts/ferrante1/ferrante1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
578,Two Plains & a Fancy,,0,GLENN KENNY,‘Two Plains & a Fancy’ Review: Searching for the Perfect Hot Springs,This comedy traffics in the sort of humor that will leave some viewers wondering if they’re missing the joke.,2019-03-07,,2019-03-07 12:04:06,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/07/movies/two-plains-and-a-fancy-review.html', 'suggested_link_text': 'Read the New York Times Review of Two Plains & a Fancy'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/04/arts/twoplains1/twoplains1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
579,An Elephant Sitting Still,,1,A.O. SCOTT,"‘An Elephant Sitting Still’ Review: Bleak, Graceful Realism","This is the only feature from Hu Bo, a talented young Chinese director who died shortly after it was completed.",2019-03-06,2019-03-08,2019-03-29 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/06/movies/an-elephant-sitting-still-review.html', 'suggested_link_text': 'Read the New York Times Review of An Elephant Sitting Still'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/08/arts/06elephant1/06elephant1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
580,Black Mother,,1,GLENN KENNY,‘Black Mother’ Review: Exploring the Roots of Life Itself,"In Khalik Allah’s poetic movie, the most prevalent perspective is not that of a documentarian, but of a filmmaker’s love.",2019-03-06,2019-03-08,2019-04-05 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/06/movies/black-mother-review.html', 'suggested_link_text': 'Read the New York Times Review of Black Mother'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/08/arts/08blackmother-print/black1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
581,Triple Frontier,R,0,MANOHLA DARGIS,‘Triple Frontier’ Review: Men on a Mission? Possible!,"Rakish charmers face hopeless odds in this enjoyable, bankrupt flick directed by J.C. Chandor, and starring Ben Affleck and Oscar Isaac, among others.",2019-03-06,2019-03-13,2019-03-22 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/06/movies/triple-frontier-review.html', 'suggested_link_text': 'Read the New York Times Review of Triple Frontier'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/05/arts/05triplefrontier-1/merlin_151418160_8dba1905-2c46-4356-894a-e84c190d014f-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
582,Captain Marvel,PG-13,0,A.O. SCOTT,‘Captain Marvel’ Review: Brie Larson Takes a Trip to the ’90s,The newest member of the Marvel Cinematic Universe goes on a nostalgia trip in the company of Samuel L. Jackson and Annette Bening.,2019-03-05,2019-03-08,2019-04-05 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/05/movies/captain-marvel-review.html', 'suggested_link_text': 'Read the New York Times Review of Captain Marvel'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/05/arts/05captainmarvel/05captainmarvel-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
583,A Madea Family Funeral,PG-13,0,A.O. SCOTT,Review: ‘A Madea Family Funeral’ Is No Cause for Tears,Tyler Perry puts on the floral-print dress for what he says is the last time. Sit up and pay attention.,2019-03-01,2019-03-01,2021-02-13 17:11:40,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/01/movies/a-madea-family-funeral-review.html', 'suggested_link_text': 'Read the New York Times Review of A Madea Family Funeral'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/02/arts/02amadeafamily/merlin_151303131_94d49976-f207-43ee-be4a-0a9265c552be-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
584,The Photographer of Mauthausen,TV-MA,0,JASON BAILEY,‘The Photographer of Mauthausen’ Review: An Unwilling Propagandist Fights Back,"Set in a concentration camp, the film balances Hitchcock-like suspense with stark illustrations that some horrors cannot, and will not, be trivialized.",2019-03-01,,2019-03-01 12:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/03/01/movies/the-photographer-of-mauthausen-review.html', 'suggested_link_text': 'Read the New York Times Review of The Photographer of Mauthausen'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/02/arts/02mauthausen/merlin_150944178_e922e614-5131-48a1-956a-10e50d197fd2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
585,Transit,,1,MANOHLA DARGIS,‘Transit’ Review: An Existential Puzzler With Jackboots and Terror,"In the latest from the German director Christian Petzold, a German refugee dodges bullets as German soldiers swarm into present-day Paris.",2019-02-28,2019-03-01,2019-03-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/transit-review.html', 'suggested_link_text': 'Read the New York Times Review of Transit'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01transit-1/01transit-1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
586,Woman at War,,1,JEANNETTE CATSOULIS,‘Woman at War’ Review: Industrial Blight as Icelandic Fable,"A fearless eco-activist makes a critical choice in this clever, gorgeously shot film.",2019-02-28,2019-03-01,2019-03-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/woman-at-war-review.html', 'suggested_link_text': 'Read the New York Times Review of Woman at War'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01womanatwar1/womanatwar1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
587,The Hole in the Ground,R,0,TEO BUGBEE,‘The Hole in the Ground’ Review: A Horror Film Is Suffocated by a Mother’s Love,"Something strange is going on in the Irish countryside, and it’s not just the giant roiling pit of dirt.",2019-02-28,2019-02-26,2019-03-08 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/the-hole-in-the-ground-review.html', 'suggested_link_text': 'Read the New York Times Review of The Hole in the Ground'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01holeintheground/merlin_151115271_881a9e06-f804-4fa5-8151-c5ffca970cef-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
588,Sharkwater Extinction,,0,GLENN KENNY,‘Sharkwater Extinction’ Review: A Plea to Stop Killing Sharks,A documentary reveals a cruel market in which tens of millions of sharks are caught every year to meet the demand for fin soup.,2019-02-28,2019-02-01,2019-03-08 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/sharkwater-extinction-review.html', 'suggested_link_text': 'Read the New York Times Review of Sharkwater Extinction'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01sharkwater/01sharkwater-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
589,Joseph Pulitzer: Voice of the People,,0,BEN KENIGSBERG,"‘Joseph Pulitzer: Voice of the People’ Review: A Flair for Journalism, Subdued","This documentary, narrated by Adam Driver, has some amazing anecdotes, but there is little to catch the eye or ear.",2019-02-28,2018-09-01,2019-03-08 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/joseph-pulitzer-voice-of-the-people-review.html', 'suggested_link_text': 'Read the New York Times Review of Joseph Pulitzer: Voice of the People'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01josephpulitzer/01josephpulitzer-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
