,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
476,The Mustang,2019,R,19 Jun 2019,96 min,Drama,Laure de Clermont-Tonnerre,"Laure de Clermont-Tonnerre, Mona Fastvold, Brock Norman Brock","Matthias Schoenaerts, Jason Mitchell, Bruce Dern","While participating in a rehabilitation program training wild mustangs, a convict at first struggles to connect with the horses and his fellow inmates, but he learns to confront his violent past as he soothes an especially feisty horse.",English,"France, Belgium",7 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BNDkwYzBjOTItYTFhZC00ZWZlLTg1YzYtZWU4ZGZhZWI0MmNkXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,6.9,"11,963",tt5952594,movie,04 Jun 2019,"$5,043,620",N/A,N/A,True,
477,Five Feet Apart,2019,PG-13,15 Mar 2019,116 min,"Drama, Romance",Justin Baldoni,"Mikki Daughtry, Tobias Iaconis","Haley Lu Richardson, Cole Sprouse, Moises Arias","Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction. Love has no boundaries.","English, French",United States,3 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BNzVmMjJlN2MtNWQ4Ny00Zjc2LWJjYTgtYjJiNGM5MTM1ZTlkXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,7.2,"56,369",tt6472976,movie,24 May 2019,"$45,729,221",N/A,N/A,True,
478,Wonder Park,2019,PG,15 Mar 2019,85 min,"Animation, Adventure, Comedy",Dylan Brown,"Josh Appelbaum, André Nemec, Robert Gordon","Sofia Mali, Jennifer Garner, Ken Hudson Campbell","June, an optimistic, imaginative girl, discovers an incredible amusement park called Wonderland hidden in the woods. The park is full of fantastical rides and talking, funny animals - only the park is in disarray. June soon discovers the park came from her imagination and she's the only one who can fix it, so she bands together with the animals to save this magical place and bring back the wonder in Wonderland.","English, French","Spain, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BMjI5MTQ5NzE4Nl5BMl5BanBnXkFtZTgwNTk2MDA5NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.9,"11,422",tt6428676,movie,18 Jun 2019,"$45,216,793",N/A,N/A,True,
479,The Hummingbird Project,2018,R,22 Mar 2019,111 min,"Drama, Thriller",Kim Nguyen,Kim Nguyen,"Jesse Eisenberg, Alexander Skarsgård, Salma Hayek","In this modern epic, Kim Nguyen exposes the ruthless edge of our increasingly digital world. Cousins from New York, Vincent (Eisenberg) and Anton (Skarsgård) are players in the high-stakes game of High Frequency Trading, where winning is measured in milliseconds. Their dream? To build a fiber-optic cable straight between Kansas and New Jersey, making them millions. But nothing is straightforward for this flawed pair. Anton is the brains, Vincent is the hustler, and together they push each other and everyone around them to breaking point on their quixotic adventure. Constantly breathing down their necks is their old boss Eva Torres (Hayek) a powerful, intoxicating and manipulative trader who will stop at nothing to come between them and beat them at their own game. No matter what the cost, Vincent and Anton are determined to cut through America, only to find redemption at the end of their line, not through money, but through family and reconnecting to the land.","English, Spanish, Hebrew, Italian, Russian","Canada, Belgium",3 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMTA2MDM2OTMzODNeQTJeQWpwZ15BbWU4MDgxNjExMjcz._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.2,"13,700",tt6866224,movie,11 Jun 2019,"$371,784",N/A,N/A,True,
480,Iceman Murder Mystery: Lost in the Ice,2019,N/A,07 Sep 2019,44 min,Documentary,N/A,N/A,N/A,"As the earth heats up, rapidly melting glaciers are exposing long lost relics and releasing corpses from their icy tombs. Perhaps the most famous, frozen for more than 5,000 years on a ...",English,"UK, Greece",N/A,https://m.media-amazon.com/images/M/MV5BYWI5OWUxYjgtYmYyZi00NTJjLWEyOTItODJmYmY3YzAxZDM0XkEyXkFqcGdeQXVyNzI4MDMyMTU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt13680348,movie,N/A,N/A,N/A,N/A,True,
481,Combat Obscura,2018,N/A,15 Mar 2019,70 min,"Documentary, War",Miles Lagoze,N/A,N/A,"For years, Miles Lagoze served in Afghanistan as a Combat Camera, shooting footage and editing videos for Marine Corps recruiting purposes. In this devastating film, Lagoze assembles his own footage and that of his fellow combat cameramen into a never-before-seen look at the daily life of Marines from the ultimate insider's point of view. More than a mere compilation of violence, the edit ingeniously repurposes the original footage to reveal the intensity and paradoxes of war in an age of ubiquitous cameras, when all soldiers can record themselves with helmet-cams and cellphones. Combat Obscura revels in the chasm separating civilian from military life and questions the psychological toll war exacts on all that it touches.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNmJkZmMzYmQtYTk0Ny00MDcwLWFkMGMtNWY3M2IzZTViNjU3XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.8,307,tt8193876,movie,N/A,"$14,242",N/A,N/A,True,
482,The Aftermath,2019,R,15 Mar 2019,108 min,"Drama, Romance, War",James Kent,"Joe Shrapnel, Anna Waterhouse, Rhidian Brook","Keira Knightley, Ned Wills, Pandora Colin","Set in postwar Germany in 1946, Rachael Morgan (Keira Knightley) arrives in the ruins of Hamburg in the bitter winter, to be reunited with her husband Lewis (Jason Clarke), a British colonel charged with rebuilding the shattered city. But as they set off for their new home, Rachael is stunned to discover that Lewis has made an unexpected decision: They will be sharing the grand house with its previous owners, a German widower (Alexander Skarsgård) and his troubled daughter. In this charged atmosphere, enmity and grief give way to passion and betrayal.","English, Russian","Germany, United Kingdom, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BMTk2MDEyNTE5M15BMl5BanBnXkFtZTgwMzY1NDM4NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.4,"19,562",tt5977276,movie,11 Jun 2019,"$1,618,497",N/A,N/A,True,
483,Lady J,2018,TV-14,08 Mar 2019,109 min,"Drama, Romance",Emmanuel Mouret,"Denis Diderot, Emmanuel Mouret","Cécile de France, Edouard Baer, Alice Isaaz","Madam de La Pommeraye, a young widow removed from the world, assigns to the court of the marquis des Arcis, licentious notorious. After a few years of a happiness without flaw, she discovers that the Marquis is tired of their union. Madly in Love and terribly injured, she decides to take revenge on him with the complicity of Mademoiselle de Joncquières and its mother.",French,France,1 win & 14 nominations,https://m.media-amazon.com/images/M/MV5BYjNiODFhOTktNzQ0Ny00NTJkLWJmMGYtNTUyNDQwMzM5NTI5XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",N/A,6.9,"3,209",tt7530986,movie,15 Mar 2019,N/A,N/A,N/A,True,
484,Juanita,2019,TV-MA,08 Mar 2019,90 min,Drama,Clark Johnson,"Roderick M. Spencer, Sheila Williams","Alfre Woodard, Bonnie Johnson, Jordan Nia Elizabeth","Fed up with her life, Juanita leaves her grown kids behind and hits the road in search of a fresh start.","English, Spanish",United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BOWRhZWI4Y2EtZWExYy00YTg3LWFjYzMtMzhiNmM4NjhmMGZjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}]",N/A,6.0,"2,290",tt6155456,movie,15 Mar 2019,N/A,N/A,N/A,True,
485,Gloria Bell,2018,R,22 Mar 2019,102 min,"Comedy, Drama, Music",Sebastián Lelio,"Alice Johnson Boher, Sebastián Lelio, Gonzalo Maza","Julianne Moore, John Turturro, Caren Pistorius",A free-spirited woman in her 50s seeks out love at L.A. dance clubs.,English,"Chile, United States",8 nominations,https://m.media-amazon.com/images/M/MV5BMTc5Nzc1OTk3OV5BMl5BanBnXkFtZTgwNDM1NTQ3NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,6.3,"10,888",tt6902696,movie,N/A,"$5,611,123",N/A,N/A,True,
486,3 Faces,2018,N/A,08 Mar 2019,100 min,Drama,Jafar Panahi,"Jafar Panahi, Nader Saeivar","Behnaz Jafari, Jafar Panahi, Marziyeh Rezaei","Well-known actress Behnaz Jafari is left distraught when she comes across a provincial girl's video plea for help, after her family prevents her from taking up her studies at the Tehran drama conservatory. Behnaz abandons her shoot and turns to filmmaker Jafar Panahi to help with the young girl's troubles. They travel by car to the rural northwest, where they have amusing encounters with the charming and generous folk of the girl's mountain village. But Behnaz and Jafar also discover that old traditions die hard.","Persian, Azerbaijani, Turkish","Iran, United States",5 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BNDVlYTBjZDktOGU2My00ZjRhLTkyMzgtMmQ0NTkyODE5NmQ1XkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.0,"3,650",tt8269552,movie,14 Jun 2019,"$72,324",N/A,N/A,True,
487,Island of the Hungry Ghosts,2018,N/A,08 Mar 2019,98 min,Documentary,Gabrielle Brady,Gabrielle Brady,"Arthur Floret, Poh Lin Lee","Located off the coast of Indonesia, the Australian territory of Christmas Island is inhabited by migratory crabs travelling in their millions from the jungle towards the ocean, in a movement that has been provoked by the full moon for hundreds of thousands of years. Poh Lin Lee is a ""trauma therapist"" who lives with her family in this seemingly idyllic paradise. Every day, she talks with the asylum seekers held indefinitely in a high-security detention centre hidden in the island's core, attempting to support them in a situation that is as unbearable as its outcome is uncertain. As Poh Lin and her family explore the island's beautiful yet threatening landscape, the local islanders carry out their ""hungry ghost"" rituals for the spirits of those who died on the island without a burial. They make offerings to appease the lost souls who are said to be wandering the jungles at night looking for home. In the intimacy of her therapy sessions, as Poh Lin listens to the growing sense of despair of the people she counsels, she begins to feel the creeping dystopia reverberate through her own life. ISLAND OF THE HUNGRY GHOSTS is a hybrid documentary that moves between the natural migration and the chaotic and tragic migration of the humans, which is in constant metamorphoses by the unseen decision-making structures.","English, Persian, French, Mandarin","Germany, United Kingdom, Australia",14 wins & 18 nominations,https://m.media-amazon.com/images/M/MV5BYWI4MmI0YjktMGVjZC00NzE0LWE4NTAtMDJkNmE3OTQxMjZiXkEyXkFqcGdeQXVyMzU4MDkxNzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,6.8,460,tt8106566,movie,23 May 2019,N/A,N/A,N/A,True,
488,I'm Not Here,2017,N/A,08 Mar 2019,81 min,Drama,Michelle Schumacher,"Tony Cummings, Michelle Schumacher","J.K. Simmons, Sebastian Stan, Maika Monroe","Steve is haunted by his past as every object in his home, every sound he hears reminds him of a specific event in his life. Steve connects the events of his life to discover how he ended up alone and broken. As he relives each significant memory, he understands the generational issues that have held him captive like his father before him. Can he move past the pain and forgive his trespassers, and more importantly, forgive himself?",English,United States,5 nominations,https://m.media-amazon.com/images/M/MV5BZmYyNmQzNmUtYjAyZi00Y2Q1LTg1NWUtYjVmNmVlOGVhZTllXkEyXkFqcGdeQXVyNjI2ODM5Mzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.6,"1,422",tt5657712,movie,08 Mar 2019,N/A,N/A,N/A,True,
489,Two Plains & a Fancy,2018,Unrated,28 Jun 2018,89 min,Comedy,"Whitney Horn, Lev Kalman","Sarah Dziedzic, Whitney Horn, Lev Kalman","Benjamin Crotty, Laetitia Dosch, Marianna McClellan",A group of women traverse the landscapes and strange towns of Colorado in the 1890's.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGJlY2VmMjQtZDVmNC00ODIxLTg2NjctMzgwNzEwYzMwZDFlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,5.7,93,tt6654090,movie,03 Dec 2019,N/A,N/A,N/A,True,
490,An Elephant Sitting Still,2018,N/A,08 Mar 2019,230 min,Drama,Bo Hu,Bo Hu,"Yu Zhang, Yuchang Peng, Uvin Wang","In the northern Chinese city of Manzhouli, they say there is an elephant that simply sits and ignores the world. Manzhouli becomes an obsession for the protagonists of this film, a longed-for escape from the downward spiral in which they find themselves. Among them is schoolboy Bu, on the run after pushing Shuai down the stairs, who was bullying him previously. Bu's classmate Ling has run away from her mother and fallen for the charms of her teacher. Shuai's older brother Cheng feels responsible for the suicide of a friend. And finally, along with many other characters whose fates are inextricably bound together, there's Mr. Wang, a sprightly pensioner whose son wants to offload him onto a home. In virtuoso visual compositions, the film tells the story of one single suspenseful day from dawn to dusk, when the train to Manzhouli is set to depart.",Mandarin,China,21 wins & 44 nominations,https://m.media-amazon.com/images/M/MV5BMzI3ZjA1ODQtOGUzYy00MTBlLWJkNzgtODZjZTU5MDUyNjBkXkEyXkFqcGdeQXVyMTk2MDc1MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.8,"5,943",tt8020896,movie,21 Nov 2019,"$32,556",N/A,N/A,True,
491,Triple Frontier,2019,R,13 Mar 2019,125 min,"Action, Adventure, Crime",J.C. Chandor,"Mark Boal, J.C. Chandor","Ben Affleck, Oscar Isaac, Charlie Hunnam","Five former Special Forces operatives reunite to plan a heist in a sparsely populated multi-border zone of South America. For the first time in their prestigious careers these unsung heroes undertake this dangerous mission for self instead of country. But when events take an unexpected turn and threaten to spiral out of control, their skills, their loyalties and their morals are pushed to a breaking point in an epic battle for survival.","English, Spanish, Portuguese",United States,3 nominations,https://m.media-amazon.com/images/M/MV5BODU4MzM2MDAxMl5BMl5BanBnXkFtZTgwNDEzNjM0NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.4,"118,841",tt1488606,movie,15 Mar 2019,N/A,N/A,N/A,True,
492,Captain Marvel,2019,PG-13,08 Mar 2019,123 min,"Action, Adventure, Sci-Fi","Anna Boden, Ryan Fleck","Anna Boden, Ryan Fleck, Geneva Robertson-Dworet","Brie Larson, Samuel L. Jackson, Ben Mendelsohn","After crashing an experimental aircraft, Air Force pilot Carol Danvers is discovered by the Kree and trained as a member of the elite Starforce Military under the command of her mentor Yon-Rogg. Six years later, after escaping to Earth while under attack by the Skrulls, Danvers begins to discover there's more to her past. With help from S.H.I.E.L.D. agent Nick Fury, they set out to unravel the truth.",English,"United States, Australia",9 wins & 52 nominations,https://m.media-amazon.com/images/M/MV5BMTE0YWFmOTMtYTU2ZS00ZTIxLWE3OTEtYTNiYzBkZjViZThiXkEyXkFqcGdeQXVyODMzMzQ4OTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.8,"500,338",tt4154664,movie,28 May 2019,"$426,829,839",N/A,N/A,True,
493,A Madea Family Funeral,2019,PG-13,01 Mar 2019,109 min,"Comedy, Drama",Tyler Perry,Tyler Perry,"Tyler Perry, Cassi Davis, Patrice Lovely","A joyous reunion in small-town Georgia turns into an unexpected nightmare when Madea, Joe, Aunt Bam and other family members gather for an anniversary party that turns out to be a sham. Instead of fun and relaxation, Madea and the gang soon find themselves attending an elaborate funeral that doesn't quite go according to plan.",English,United States,7 nominations,https://m.media-amazon.com/images/M/MV5BYTExYTc3YTMtMDY2YS00YTFhLTgwODEtNWQ2MmMzOGZhNTU5XkEyXkFqcGdeQXVyNDExODY2MjU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,4.5,"4,209",tt7054636,movie,04 Jun 2019,"$73,257,045",N/A,N/A,True,
494,Transit,2019,N/A,N/A,N/A,Short,"Megan Foley, Chuck Marra",Wayne Lee,"Laura Lanoil, Wayne Lee","A widower battles the elements of nature and a curious stranger as he tries to preserve the ""perfect"" ritual he had planned to honor his late husband on the anniversary of his passing.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNGZlYzE3YTUtYzI1MC00NWJiLTk5ZGMtMTdlM2Y3MDExMzVlXkEyXkFqcGdeQXVyNjE3Mzc3MDg@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10287464,movie,N/A,N/A,N/A,N/A,True,
495,Woman at War,2018,Not Rated,22 May 2018,101 min,"Adventure, Comedy, Drama",Benedikt Erlingsson,"Benedikt Erlingsson, Ólafur Egilsson","Halldóra Geirharðsdóttir, Jóhann Sigurðarson, Juan Camilo Román Estrada","Halla is a fifty-year-old independent woman. But behind the scenes of a quiet routine, she leads a double life as a passionate environmental activist. Known to others only by her alias ""The Woman of the Mountain,"" Halla secretly wages a one-woman-war on the local aluminum industry. As Halla's actions grow bolder, from petty vandalism to outright industrial sabotage, she succeeds in pausing the negotiations between the Icelandic government and the corporation building a new aluminum smelter in the mountains. But right as she begins planning her biggest and boldest operation yet, she receives an unexpected letter that changes everything. Her application to adopt a child has finally been accepted and there is a little girl waiting for her in Ukraine. As Halla prepares to abandon her role as saboteur and savior of the Highlands to fulfill her dream of becoming a mother, she decides to plot one final attack to deal the aluminum industry a crippling blow.","Icelandic, English, Ukrainian, Chinese, Spanish","Iceland, France, Ukraine",29 wins & 22 nominations,https://m.media-amazon.com/images/M/MV5BMzJhYTBkMDktY2Q5Yy00M2MwLTg2MzQtZjFlMmRmMTc5OGMwXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.4,"9,283",tt7279188,movie,04 Jun 2019,"$847,495",N/A,N/A,True,
496,The Hole in the Ground,2019,R,26 Feb 2019,90 min,"Drama, Horror, Mystery",Lee Cronin,"Lee Cronin, Stephen Shields","Seána Kerslake, James Quinn Markey, Kati Outinen","Trying to escape her broken past, Sarah O'Neill is building a new life on the fringes of a backwood rural town with her young son Chris. A terrifying encounter with a mysterious neighbour shatters her fragile security, throwing Sarah into a spiralling nightmare of paranoia and mistrust, as she tries to uncover if the disturbing changes in her little boy are connected to an ominous sinkhole buried deep in the forest that borders their home.",English,"Ireland, United Kingdom, Belgium, Finland",2 wins & 17 nominations,https://m.media-amazon.com/images/M/MV5BNjI3NjMwNzUzNV5BMl5BanBnXkFtZTgwMzEzMDkyNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,5.7,"17,632",tt6198946,movie,26 Feb 2019,"$21,072",N/A,N/A,True,
497,Sharkwater: Extinction,2018,Not Rated,01 Feb 2019,85 min,Documentary,Rob Stewart,Rob Stewart,"Rob Stewart, Rebecca Aldworth, Will Allen","Discovering that sharks are being hunted to extinction, and with them the destruction of our life support system - activist and filmmaker Rob Stewart embarks on a dangerous quest to stop the slaughter. Following the sharks - and the money - into the elusive pirate fishing industry, Stewart uncovers a multi-billion dollar scandal that makes us all accomplices in the greatest wildlife massacre ever known.",English,N/A,2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMGJkZTA3YzMtNjU0YS00NGYzLWE2OGQtYzcxYTBkOTMzMjU1XkEyXkFqcGdeQXVyNTMyMDExNTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.7,"1,028",tt6026818,movie,01 Feb 2019,N/A,N/A,N/A,True,
498,Joseph Pulitzer: Voice of the People,2018,Not Rated,01 Sep 2018,84 min,Documentary,Oren Rudavsky,"Oren Rudavsky, Robert Seidman","Daniel Albert, Lauren Ambrose, Nicholson Baker","Joseph Pulitzer spoke of ""fake news"" over 100 years ago and fought the dangers that the suppression of news had for a democracy long before our present threats to press freedom. His heroic battles have been forgotten along with the lessons we might learn from the tools he deployed against his enemies.",English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BMzIzYTRiOWMtNTU2OC00ZTQ0LWFiZjQtYzA4NDczY2YwNDYxXkEyXkFqcGdeQXVyNTQ5MDc3MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,60,tt7428030,movie,N/A,"$16,970",N/A,N/A,True,
499,The Iron Orchard,2018,R,22 Feb 2019,118 min,"Drama, History, Romance",Ty Roberts,"Gerry De Leon, Ty Roberts","Hassie Harrison, Ali Cobrin, Austin Nichols","""The Iron Orchard"" is the story of Jim McNeely, a young man thrust into the vibrant and brutal West Texas oilfields in 1939, who works his way through the ranks to ultimately become a formidable wildcatter.",English,"United States, Italy",4 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BMTYwMTU1NzY3OV5BMl5BanBnXkFtZTgwMjg5Mzk0NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,5.8,344,tt7014234,movie,12 Aug 2019,"$204,881",N/A,N/A,True,
500,Giant Little Ones,2018,R,29 Mar 2019,93 min,Drama,Keith Behrman,Keith Behrman,"Josh Wiggins, Darren Mann, Taylor Hickson","Franky Winter has long been best friends with his high school classmate, Ballas Kohl, much like their parents, Carly and Ray Winter and Angie and Nic Kohl, have been friends. Ray though is now the odd person out since the recent divorce when he realized he was in love with a man, his current partner Brendan. Franky and Ballas are among the popular group of students, and are on the school swim team together, Ballas being the team captain. While Ballas has just started a sexual relationship with Jessica, Franky in turn could have his choice of any girl - at least according to the scuttlebutt provided to him by his friend Mouse, a boy trapped in a girl's body, from what she overhears in the girls' washroom. But Franky has chosen to date Cil (Priscilla), they planning to have their first sexual encounter the night of his seventeenth birthday party. Franky's first was almost Ballas' younger sister, Tash, who has just returned to school following ""the incident"" for which she is now labeled a slut and she is now sneaking alcohol to cope. When Franky and Cil's planned post-party sexual encounter falls through at the last minute, Franky and Ballas end up having a drunken bros' night out after the party, which leads to the start of a sexual encounter between the two of them. Word of this encounter begins to circulate among their classmates. Franky is painted as the gay one and is shunned by his so-called friends, including Cil and Ballas, because of it. In the process, Franky not only has to address his own sexual feelings in their entirety, but also the homophobia he displays against his father, with whom Franky chooses not to have much of a relationship.",English,"Canada, United States",6 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BZTEzOTY4YTUtYjZjZC00Mjc0LTlmMzMtM2Q4N2YyNWVmM2EzXkEyXkFqcGdeQXVyODk0OTcwMTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.2,"7,461",tt4481066,movie,04 Jun 2019,"$181,507",N/A,N/A,True,
501,Mapplethorpe,2018,Unrated,23 Sep 2019,102 min,"Biography, Drama",Ondi Timoner,"Ondi Timoner, Mikko Alanne, Bruce Goodrich","Matt Smith, Marianne Rendón, John Benjamin Hickey",A look at the life of photographer Robert Mapplethorpe from his rise to fame in the 1970s to his untimely death in 1989.,English,United States,8 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMjM0MGRiNjMtZTg3YS00YzA4LTk4MjUtMjRmMzczOThlMThiXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.2,"1,445",tt1389098,movie,06 Jun 2019,"$91,002",N/A,N/A,True,
502,The Boy Who Harnessed the Wind,2019,TV-PG,01 Mar 2019,113 min,"Biography, Drama, History",Chiwetel Ejiofor,"Chiwetel Ejiofor, William Kamkwamba, Bryan Mealer","Chiwetel Ejiofor, Maxwell Simba, Felix Lemburo","William Kamkwamba was born in the country of Malawi, in Africa. When he was fourteen years old, a terrible drought hit the village where he lived. People had nothing to eat. Being an excellent student and very fond of physics, William decides to save his native village from starvation. In the library he finds books on physics. After studying the books, he got an idea to build a wind generator, to provide electricity to his family.","Arabic, Nyanja, English","United Kingdom, Malawi",4 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BNjM2OTg5MTA0OV5BMl5BanBnXkFtZTgwNTMyNTY0NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.6,"34,528",tt7533152,movie,01 Mar 2019,N/A,N/A,N/A,True,
503,The Wedding Guest,2018,R,08 Mar 2019,96 min,Thriller,Michael Winterbottom,Michael Winterbottom,"Dev Patel, Radhika Apte, Jim Sarbh","Jay is a man with a secret who travels from Britain to Pakistan to attend a wedding - armed with duct tape, a shotgun, and a plan to kidnap the bride-to-be. Despite his cold efficiency, the plot quickly spirals out of control, sending Jay and his hostage on the run across the border and through the railway stations, back alleys, and black markets of New Delhi - as all the while attractions simmer, loyalties shift, and explosive secrets bubble to the surface.",English,"United States, United Kingdom",1 nomination,https://m.media-amazon.com/images/M/MV5BNmM4MmQzYzMtMmEyMy00ODg1LWI2MWQtM2YyZGE5ZTAzMzg4XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,5.8,"5,137",tt7645780,movie,25 Jul 2019,"$386,166",N/A,N/A,True,
